ECG_R_Peaks,ECG_P_Peaks,ECG_Q_Peaks,ECG_S_Peaks,ECG_T_Peaks,QRS,RR Interval
4.715144381,0.219419417,-0.964456021,-1.066535447,-0.570884097,42,236
2.493160563,0.305595308,-0.38220583,-1.900711726,1.116728212,13,236
4.729593885,-0.073327349,-0.716519685,-0.919272652,-0.723464164,32,229
4.722825212,0.212073582,-0.846250778,-1.244935303,-0.873719388,20,225
4.676349834,0.066867126,-0.928249766,-1.123029738,-0.803579657,20,235
5.615154578,0.212338162,-0.642688498,-0.866059697,0.677313741,44,229
4.658438544,-0.10144413,-1.03807539,-1.332268861,-0.656019961,37,462
4.448851772,-0.290166061,-1.140819782,-1.315426554,-1.008544063,30,242
5.292028339,0.359476358,-0.657338851,-0.777646494,-0.196432367,33,231
4.939442339,-0.025613166,-0.990586448,-1.32347116,-0.846235696,24,465
5.053140185,0.360970474,-0.841020088,-0.929754828,-0.507364171,47,231
4.945505796,0.303612798,-0.711295702,-0.721110928,-0.339956925,25,235
5.046366453,0.266532372,-0.768269338,-0.983424797,-0.627964019,20,236
1.200202113,0.289881278,-1.733535031,-0.135766561,0.922972724,18,247
4.822848713,-0.043428306,-0.991616134,-0.99606044,-0.658607501,42,476
5.02959022,0.672602515,0.23001491,1.565898063,2.308906878,49,236
4.969161208,0.642287665,0.392397306,0.239922805,0.47443631,40,242
3.357517855,-0.093851598,-0.831462604,-2.883381423,1.980863591,36,238
5.265223744,0.228088978,-0.642517461,-0.904408746,-0.753386105,33,244
3.825081687,0.099085449,-0.296083887,-0.36727121,0.813288896,31,240
1.426237177,0.318470301,-0.422664817,-0.454197421,0.415471991,24,241
4.912734998,0.104160556,-0.785357786,-1.031877857,-0.685103962,20,234
5.076618301,0.309179848,-0.641633913,-0.911362568,-0.814788307,38,485
4.863494126,0.098092726,-0.861942596,-1.037530974,-0.370510195,40,240
4.774161966,-0.016462468,-0.76840007,-1.152245555,-0.746689651,21,468
5.03321869,0.404342784,-0.646442952,-0.782403524,-0.237946891,42,234
6.400701051,0.400698307,-0.638588685,-1.475236649,-0.797237667,19,243
4.728463341,0.064539566,-0.76914169,-1.021667316,-0.677274689,31,241
5.276697511,0.127027999,-0.524775113,-0.694785814,0.985976793,65,237
-0.546987525,0.676866079,0.592351729,-2.602271633,1.335636337,36,234
5.22153511,0.282955796,-0.564489029,-0.781415606,-0.176663289,52,465
5.542709707,-0.352644293,-0.75916679,-1.188426352,2.16310386,14,476
5.328230853,0.560472232,-0.317738247,-0.375605042,-0.041627557,24,229
4.789260168,0.287710673,-0.504570613,-0.752469152,-0.387911219,20,231
6.29610109,0.621343235,0.004970574,-1.162198538,2.006439095,40,234
4.696900795,0.359011385,-0.712217736,-0.721114569,-0.037857528,39,230
5.124649162,0.242154751,-0.576192471,-0.649391703,-0.317662847,23,474
4.752282646,0.296213801,-0.820247866,-1.038150107,-0.294883549,39,232
4.37481192,-0.027275932,-0.84534207,-0.962896197,-0.485789204,33,462
5.026857525,0.114148362,-0.649146253,-0.641086762,-0.321936683,23,464
4.675897991,0.049990642,-1.033762225,-1.178489103,-0.862486309,35,235
6.07636501,-0.367625847,-1.502400798,-3.569722429,1.213910413,24,233
4.711024775,0.118017599,-0.723141171,-0.93809553,-0.354298888,40,453
4.573078724,0.043125408,-0.923505062,-0.894551915,-0.575101551,20,235
5.461273477,0.463391161,-0.407254466,-0.59768929,-0.237211085,29,237
5.049962749,0.264382485,-0.625307476,-0.757668393,-0.369916145,23,233
5.165952551,-0.219144427,-0.645626641,-0.997745421,-0.473828539,48,453
5.245211151,0.494934004,-0.440519399,-0.688639603,-0.494264834,41,238
5.109665154,0.468498404,-0.394408744,-0.608563456,-0.359638308,44,233
3.126805172,1.468679002,0.730369457,-1.594602319,1.454720388,21,459
5.511856801,0.558252635,-0.354206408,-0.572707114,-0.003311209,31,233
5.08015118,0.391813696,-0.435437499,-0.593290526,-0.334296237,41,230
5.578863662,0.130247084,-0.270565589,-1.119153516,-0.447659775,43,236
2.890141546,-1.144046302,-2.251605898,-2.252299965,-1.892193076,21,236
6.433016985,-0.236383325,-0.851562233,-2.978108394,0.831159186,37,228
6.743972134,0.138328027,-0.011032649,-1.681614865,0.327061884,46,479
3.551061844,-0.883108419,-1.936930994,-1.931662817,-1.389725518,21,235
4.064926335,-0.554861104,-1.255686888,-1.374253202,-0.474668829,37,469
5.181449706,0.601789809,-0.155900187,-0.194379992,0.132835034,31,477
5.329562663,0.794703592,0.001508157,-0.320921695,0.522933239,38,230
5.429326644,0.744992287,0.020063738,0.011864713,0.291176568,22,489
5.363324852,1.092725749,0.017005128,-0.053444635,0.262571995,20,240
5.371637863,-0.191820153,-0.714250889,-1.180193391,3.211850738,17,233
4.781433543,0.269842971,-0.520182217,-0.562339681,-0.215490994,22,233
5.1104028,0.714196215,-0.443778576,-0.621559502,-0.107673589,20,247
4.978440846,0.442470545,-0.417036746,-0.697051437,-0.47846642,35,487
5.130964053,0.605814217,-0.248280758,-0.38146174,-0.003719709,20,468
4.835799607,0.330978694,-0.362152857,-0.705285263,0.060136525,55,234
5.163569539,0.429111126,-0.260116379,-0.433404572,-0.069456709,23,241
5.27228409,0.688861451,-0.148551246,-0.370828157,-0.062874061,21,243
7.055989654,0.322761533,0.222276012,-2.187876266,1.521704852,21,468
5.178696984,0.508033842,-0.242190744,-0.353298183,-0.106353996,41,484
4.718992672,0.25106213,-0.477393487,-0.491413284,-0.198734818,21,240
0.271862888,0.254000654,-3.75006416,0.099443125,1.267506141,39,233
4.706382829,0.398666988,-0.528405087,-0.380340463,-0.107483231,23,472
4.631228867,0.450095399,-0.375707909,-0.360930145,-0.021255133,24,243
4.328113115,-0.119836491,-0.716367235,-2.809606154,1.504039393,17,244
4.871173872,0.399494712,-0.580803591,-0.448929395,-0.159583121,22,217
5.006614963,0.236179844,-0.228919319,-0.219622897,-0.026009508,45,196
5.503025306,0.812053261,0.200329631,0.178105338,0.67243519,71,212
5.784317869,1.458921778,-0.134885227,-0.913355895,0.902867351,13,199
3.249013524,-0.23164131,-0.396516356,-1.452158064,-0.498382964,60,193
4.759417207,0.147744685,-0.381665854,-0.494396088,-0.189264128,40,221
4.796223887,-0.011992755,-0.388387464,-0.312951639,0.044083194,23,194
4.943859735,-0.019339383,-0.345146703,-0.552591832,-0.33187323,56,204
5.536032519,0.246221592,-0.313141517,-0.73531934,-0.073191812,42,205
5.335273216,0.391148673,-0.448355996,-0.774836178,-0.012792859,39,249
4.801965432,0.491428022,-0.627456454,-0.816295846,-0.655442875,43,254
0.120106424,-0.269314929,-0.444868744,-3.162188717,1.228783019,64,248
4.705507955,0.894865329,0.16362797,-1.2787955,1.128133325,17,240
5.098872337,0.387491619,-0.591869104,-0.715859218,-0.415337288,30,244
4.817800078,0.179268686,-0.503436032,-0.732390097,-0.434813377,20,246
3.660779043,1.260529873,0.489189168,0.972769098,1.599580486,65,248
4.880737339,0.199477944,-0.723005673,-0.858699099,-0.257814908,33,246
1.52988135,0.610200125,-0.075530991,-1.150137412,0.44202812,30,243
4.79638199,0.318835088,-0.564039561,-0.773645569,-0.370085961,21,241
6.248728624,-0.388032136,-0.844867696,-2.978338483,0.511582387,44,494
4.657094384,0.09606352,-0.904653889,-0.858240187,-0.615323415,40,240
4.984122192,0.537128756,-0.682917347,-0.825049217,-0.313227297,20,240
4.162715321,0.675672959,0.382264619,0.490178795,1.095574536,23,245
3.872247182,0.373908209,-0.873652169,-1.357394071,1.273315023,24,241
3.171954383,0.071806309,-0.122984041,-1.798413577,1.326083908,41,244
4.937808339,0.212461855,-0.545493203,-0.810775607,-0.526492489,32,242
4.504902433,0.002267627,-0.817971336,-1.011116597,-0.829302622,44,481
4.32792613,-0.363201782,-1.179545124,-1.483837402,-1.097860853,20,241
4.158149816,-0.573021031,-1.394321283,-1.475495831,-1.267331672,32,244
4.585023096,-0.184068988,-0.808868069,-0.942756504,-0.587091051,28,241
3.451837726,0.173999497,-0.234366422,-1.47648781,-0.463638269,41,247
4.963556242,0.436510769,-0.639367073,-0.68938902,-0.077644083,38,240
4.653778778,0.319218076,-0.424903554,-0.730127017,0.001944627,43,236
5.046067533,0.487439543,-0.40469738,-0.636938143,-0.07658579,20,237
5.328343381,0.922016462,-0.87168041,-2.1093348,1.012919873,21,477
4.488086988,0.183769163,-0.853216377,-1.055757295,-0.885397763,43,240
4.273569476,-0.134253282,-1.028092116,-1.211494211,-0.987546806,44,238
4.547271774,0.701392789,-0.575802479,-0.870624459,-0.044823514,24,233
4.457085631,-0.06757457,-0.872326382,-1.049313062,-0.523619612,37,234
4.549163638,-0.236190699,-1.115659785,-1.623007837,0.129902059,19,245
4.522546816,-0.028349521,-0.975491496,-1.126585724,-0.79170937,38,240
4.584218385,0.038347729,-0.844559242,-0.937128465,-0.366202401,30,235
5.802951455,-0.606499307,-0.86567707,1.565423428,2.166267246,53,466
4.663072548,0.217607386,-0.72782356,-0.813254214,-0.516357338,22,233
4.830733338,0.34577281,-0.522758471,-0.75233802,-0.052745409,43,235
5.603914157,0.392466337,-0.829363717,-1.795313418,0.598302677,17,233
4.676865891,0.262546916,-0.684986068,-0.947517023,-0.111262309,35,240
4.754586549,0.326330994,-0.599500145,-0.760693131,-0.622541122,31,240
2.966092501,0.033648332,-0.259217547,-1.432084374,0.681223789,71,234
4.978428781,0.270837436,-0.542319635,-0.733579458,-0.464439541,44,241
5.379096783,0.727684481,-0.487239604,-0.549377517,0.147052428,38,243
4.974475839,0.359898518,-0.630509355,-0.768079113,-0.460893944,21,465
4.020912619,2.735844868,0.333643881,1.895917825,2.231863017,31,241
7.779565676,0.678070357,-1.256071031,-0.142341226,1.690652274,15,232
1.406335214,0.481059089,-0.690372192,-0.828270506,1.197465072,24,234
4.952904914,0.47969316,-0.318328225,-0.615916786,-0.260075324,24,239
4.846699813,0.242697954,-0.547607636,-0.919770805,0.45546501,24,245
5.004680701,0.25886081,-0.484869448,-0.608880632,-0.243885388,21,231
5.358215957,0.389070194,-0.29972669,-0.530338979,-0.052964665,21,462
5.694047659,0.319876376,-0.236087364,-0.497472747,-0.401619628,73,235
4.896653259,0.409089605,-0.754657787,-0.805375211,-0.035305723,33,477
5.267583783,0.559030893,-0.422389447,-0.618273755,-0.003809601,39,235
5.219210918,0.31356657,-0.518599838,-0.58294196,-0.336250748,41,231
4.790358993,0.297720966,-0.506964932,-0.815904054,0.021358581,45,234
6.499834287,0.154805456,-1.100163586,-0.657008123,1.039816643,39,244
5.291408301,0.552615152,-0.16015201,-0.361055442,-0.026086896,38,234
5.804889809,1.130617904,0.218933461,-0.095370763,0.368137908,31,230
5.683727056,0.931039255,-0.07339494,-0.163926299,0.153912157,22,469
3.584593423,0.253431865,0.020588055,0.082678497,0.638765515,42,237
4.899720987,0.410318876,-0.58675024,-0.686510496,-0.013811365,38,235
4.998138857,0.305700728,-0.59140666,-0.617503041,-0.345734241,41,235
4.787969126,0.435991015,-0.505149857,-0.729146385,-0.530092563,31,231
5.017143702,0.604972689,-0.490859705,-0.694817219,0.051240098,39,473
5.392134286,0.593360139,-0.23922467,-0.50092347,0.005543136,48,240
5.290476646,0.358709988,-0.421747806,-0.440110835,-0.080685274,24,234
5.226843905,0.71727712,-0.576317723,-0.61815332,-0.229031095,21,237
5.624673627,0.70240506,-0.221657838,-0.258940418,0.062960177,21,237
5.46749708,0.4534617,-0.2772116,-0.400072723,-0.087039581,30,243
5.128585284,0.377778105,-0.530876732,-0.474440535,-0.237600663,41,242
1.860596428,0.143486746,-0.160801914,-1.363484361,0.970390051,27,472
5.187463498,0.54443724,-0.181469561,-0.157604115,0.13142168,24,487
5.083910143,0.755174861,-0.487365954,-0.480420442,-0.074231243,21,241
3.761385836,-0.116094975,-0.712145509,-3.011038114,1.078507823,19,235
5.348176752,0.670105648,-0.081804783,-0.275594548,0.303512454,48,234
4.807124571,0.64233764,-0.238063398,-0.430488525,-0.077221608,33,234
5.068162059,0.602442405,-0.221831276,-0.230490511,0.074968793,22,242
4.641851478,0.428678837,-0.950356685,-0.253642828,0.068249379,26,244
5.221515253,0.617568719,-0.158163925,-0.269430149,0.060250979,20,233
5.010181898,0.872008745,-0.343571953,-0.267147261,0.026557225,20,232
4.286372677,-0.385129585,-0.608268333,-0.555383038,0.578883503,68,493
5.04195694,0.573563725,-0.220224015,-0.402482044,-0.127148952,39,238
5.127285035,0.786988962,-0.288718612,-0.409983341,0.251163761,38,234
5.617769191,0.717431274,-0.039127739,-0.297740579,0.142861235,24,237
5.223302384,0.653693321,-0.197432672,-0.401181422,0.227170565,57,237
4.90042862,0.681064303,-0.400839568,-0.60909305,-0.31220966,33,486
3.168034663,0.497620381,0.153018146,-1.50575015,1.382587849,53,233
4.99292761,0.500436139,-0.28965418,-0.659292983,-0.279375877,45,472
5.098948831,0.349143971,-0.354443087,-0.568122823,-0.150329189,21,246
5.278463108,0.783337789,-0.199757704,-0.491764743,0.122257535,39,235
4.909774082,0.39475634,-0.486317476,-0.660615391,0.04456196,37,229
4.833793876,0.281962761,-0.522995864,-0.704140134,-0.414758404,21,233
5.127860594,0.35503863,-0.398271165,-0.596923335,-0.239865858,30,235
4.855403368,0.448408009,-0.607900689,-0.796166919,-0.474196425,33,237
4.756089324,0.357115267,-0.493866954,-0.817575057,-0.021419423,36,241
2.989891425,-0.543270242,-1.246067902,-1.764553448,0.050709471,27,467
3.277637005,0.345995047,-0.797153866,-0.538439727,0.054505941,40,467
5.61610408,1.089498479,0.077625694,-0.131059584,0.284689853,22,475
4.359376521,0.170081557,-0.685091178,-0.86305945,-0.63263646,40,238
4.009481981,0.311534513,-0.238652853,-0.558461305,0.839877689,17,478
4.667754983,0.377753616,-0.366003792,-0.635599292,-0.361469137,36,232
4.877055677,0.477200343,-0.370986985,-0.558246189,0.031874986,52,241
4.662044713,0.401106816,-0.329247171,-0.489594521,-0.112445977,19,240
5.126161285,0.441580287,-0.2944756,-0.629056419,-0.121491776,30,243
5.277480986,-0.186624064,-0.753519027,-2.403036,0.754901538,21,241
5.805936143,0.310863651,-0.308174501,-1.856725293,1.255868892,17,245
4.540117721,0.335023365,-0.585313015,-0.723536331,-0.462606365,33,487
4.758744095,0.218316256,-0.615601494,-0.834340035,-0.258674034,44,485
4.914694367,0.292523395,-0.594863552,-0.740033721,0.005911247,42,235
4.71343368,0.402319781,-0.87724387,-0.791725272,-0.379114702,21,244
4.793840211,0.284826636,-0.681058605,-0.870294031,-0.027687295,39,242
5.290404395,-0.035664371,-0.506605256,-0.700289169,0.940735182,60,238
4.897197191,0.24882067,-0.505893071,-0.558486477,-0.076285835,37,479
4.710203608,0.323667558,-0.673841053,-0.837155375,-0.425693713,45,240
4.186075659,-0.108619203,-0.851747807,-1.024186143,-0.361345911,37,234
4.358904981,0.116335049,-0.552139126,-0.572391817,-0.256001635,22,474
4.534387708,0.396144999,-0.60502237,-0.845388028,-0.634861522,38,243
4.568874659,0.342623786,-0.653546927,-0.841406168,-0.25746258,39,239
4.819027719,0.33806323,-0.411647351,-0.591008268,-0.244803403,21,465
4.850492052,0.500120137,-0.338938038,-0.400034587,-0.089371732,21,231
5.203717184,0.761771899,-0.193432291,-0.442997812,0.11294599,39,472
4.646379945,0.231115012,-0.522273074,-0.538002028,-0.073902167,33,485
5.448816196,-0.421926954,-1.088380757,-2.470655884,0.375403297,18,236
5.078501075,0.299879861,-0.574823883,-0.388200875,0.921513571,47,233
4.783249917,0.473033904,-0.350498822,-0.505451443,-0.219937311,29,243
5.053617673,0.608566761,-0.314576767,-0.43149107,0.135100121,31,247
5.206519619,0.785620595,-0.138977342,-0.369580897,0.130594786,42,241
3.4599923,0.029075919,-0.101019624,-0.24447733,0.665129526,32,234
5.619780162,-0.227020368,-1.755996338,-1.667459219,-0.430824285,16,235
3.547479371,0.072806054,-0.152086517,-0.349311603,0.739824722,18,242
5.013116542,0.84086305,-0.328019385,-0.38175204,0.355648325,44,480
5.170819648,0.80026169,-0.072981425,-0.172943655,0.479188949,42,233
5.597470162,0.88010806,0.00503339,-0.1116833,0.236617809,24,241
5.173625866,0.705529936,-0.11058438,-0.27248971,-0.180844079,37,245
5.291287935,0.650087154,-0.213401418,-0.326415147,0.32459965,41,239
4.894596111,0.513375475,-0.492016956,-0.719683647,-0.160775462,41,244
4.719187385,0.303990416,-0.556713133,-0.677406729,-0.437920562,38,246
6.098740111,0.188502716,-1.00715759,-1.124791597,-0.17536575,15,469
5.098222824,0.379498801,-0.610877796,-0.710286402,-0.286131536,19,486
4.626850253,0.410447826,-0.743695507,-0.768599873,-0.404831295,23,233
4.807362807,0.469157856,-0.149902209,-0.703056275,0.708584715,29,230
5.006444002,0.433701774,-0.249805507,-0.541342355,-0.296857171,37,231
4.607087686,0.204611871,-0.514346541,-0.67352692,-0.212757017,54,233
4.075023031,0.331502877,-0.469858663,-0.291918299,0.698359402,19,237
-0.253910927,-0.432616549,-3.90919303,-0.359781569,0.929624145,27,243
4.875365296,0.56651631,-0.49220783,-0.426301768,-0.1338237,22,462
4.550751601,0.435172203,-0.453155287,-0.523281338,-0.248629143,39,235
6.41697001,0.121433012,-0.567253784,-2.965369791,1.153514124,38,233
5.618876381,0.837429009,0.123188859,-0.18123841,0.234487462,47,232
4.617614242,0.571434406,-0.53076688,-0.70436009,-0.102374351,40,236
4.353516996,0.120220286,-0.739924862,-0.949025327,-0.690110629,41,237
2.639950757,-0.061038877,-0.091791232,-2.097778575,1.199617742,51,236
4.974732776,0.313186396,-0.539123449,-0.60333016,-0.388238693,40,464
4.036767325,1.438523275,0.716342808,-1.62218965,0.2355153,25,230
5.308186702,0.433529312,-0.453668112,-0.594096768,-0.311808547,33,237
-0.1366319,-0.305987692,-0.547962779,-3.963262446,0.915839415,36,233
4.550445975,0.280059116,-0.704303711,-0.93738363,-0.34451263,44,239
5.001079913,-0.343061459,-0.842087496,-1.375672553,2.145914765,14,234
4.727363369,-0.089792881,-1.014665221,-1.092763584,-0.880477593,41,238
3.627334928,0.126125566,-0.897321521,-1.771272608,1.126537707,25,227
5.048576796,0.253416506,-0.736867997,-0.918203247,-0.526475994,19,467
4.666290508,-0.087198841,-1.009732073,-1.124568342,-0.504840923,40,476
4.920175828,0.163348161,-0.707389894,-1.0230464,-0.49181363,19,231
4.705516522,0.729795873,-0.643018488,-1.183037443,-0.165870069,28,227
6.597576295,0.252290831,-0.644971721,-3.104427773,1.312497276,40,478
4.476383433,0.166577742,-0.619030225,-0.872537924,-0.525729996,24,235
4.711885154,0.172043427,-0.801534418,-0.83115591,-0.230365675,41,456
5.155358415,1.606302566,0.852687674,-1.997095485,0.505895433,34,233
4.737316053,0.271013538,-0.698309179,-0.676019364,-0.397355876,39,477
4.392557615,0.895156749,0.195075227,-0.67258682,1.727584351,21,230
4.734429293,0.314332534,-0.492576988,-0.704100919,-0.481032998,45,231
5.445994362,0.720113184,-0.098132424,-0.206316477,0.314839829,56,232
5.291800883,0.743987943,-0.256895586,-0.531273033,0.043903623,40,229
4.828342082,0.488766072,-0.611575041,-0.736363525,-0.089820037,37,461
4.45627694,-0.021984211,-0.865773438,-1.157037853,-0.970274444,41,235
4.785162512,0.146001146,-0.672178182,-0.844447702,-0.539942065,31,467
4.68762182,0.228840513,-0.863467752,-1.057182346,-0.738771316,22,469
3.785126971,-0.421198031,-1.553564981,-1.703033515,-1.161017746,36,477
4.735802366,0.051571841,-0.965762305,-0.862317354,-0.524132285,20,470
4.661961902,-0.304608002,-0.669148646,-2.396599621,0.667166486,18,481
4.463291272,0.128542888,-0.9383986,-0.908432547,-0.69661015,42,243
4.268289496,0.547939668,-0.343160451,-1.502750387,1.279998538,40,248
4.992372639,0.261943625,-0.809012992,-0.830636175,-0.145495899,40,239
1.95463636,0.20651377,0.056701269,-0.62343644,-0.054757839,21,230
6.443292225,0.94567474,1.206145312,0.078858495,1.731599594,14,237
4.66901552,0.316459171,-0.631300879,-0.998353326,-0.761580785,41,235
4.584979856,0.322870401,-0.652789493,-0.789647822,-0.250568542,50,243
4.690545646,0.287374822,-0.679383987,-0.511848094,-0.236181494,22,243
5.154349772,0.606533122,-0.519944326,-0.605795302,-0.316448269,41,238
4.632697365,0.330558213,-0.710128783,-0.851996031,-0.197453176,39,233
1.545328143,0.105595302,-0.173717225,-2.437236794,0.868310208,55,245
4.511930128,0.227737397,-0.693327282,-0.632435024,-0.308557281,21,248
4.71115011,0.465205566,-0.574897354,-0.621631326,0.032022809,34,242
4.518184911,0.273863855,-0.563468873,-0.754233602,-0.622257666,34,233
3.47104032,0.122051601,-0.133489011,-0.171443935,0.693901621,39,244
4.362827136,0.222786922,-0.531003875,-0.664562123,-0.450338303,44,239
4.810509417,0.417768264,-0.6174074,-0.603975354,-0.056861283,37,244
3.198311998,-0.10114449,-0.28583397,-0.386875503,0.25010812,33,485
6.946903632,0.309600133,-0.377603143,-2.833833897,1.148800434,18,235
4.609506145,0.272612985,-0.673054824,-0.84832941,-0.073473098,32,245
5.019074727,0.434751271,-0.410106339,-0.72549067,-0.375831362,62,245
4.771536329,0.387410393,-0.487251555,-0.924994211,-0.659952059,37,243
1.818320374,1.737676498,-0.966713722,-0.785352895,0.083316481,29,235
4.753058562,0.21066105,-0.698520497,-0.771067146,-0.49306622,42,240
5.102641238,0.45954774,-0.610474739,-0.736977549,-0.367930153,42,239
4.632991992,0.318506398,-0.642381842,-0.861704953,-0.644776361,41,250
4.29168124,0.035179385,-0.941323028,-1.067185041,-0.399199393,35,248
1.717960083,-0.089383351,-0.364882562,-3.412143692,1.537517122,42,239
2.404284072,1.030058492,1.163241572,-1.494679342,0.607196921,21,237
4.758809647,0.092023329,-0.826500886,-1.041093126,-0.325696997,49,246
4.301883353,0.074704244,-0.723747102,-1.057748877,-0.832659693,37,249
4.69496791,0.120622196,-0.644478417,-0.850890375,-0.584544485,29,244
4.930357646,0.335867649,-0.648152331,-0.585787736,-0.240448568,23,234
5.237497163,0.286173593,-0.491035432,-0.619987384,0.011444836,35,238
6.686152392,0.218429148,-0.928597413,-0.724344314,0.960146118,19,235
3.131127152,0.048342691,-0.696902763,-2.793164102,1.565079455,25,245
7.356688835,0.036899984,-0.945464723,-0.725230153,0.848616633,46,484
3.7561038,-0.230485665,-0.63609954,-2.689412731,1.091083873,20,230
5.108562387,0.688906755,-0.408054011,-0.487978974,0.045833712,38,244
5.033061191,0.569559121,-0.181203666,-0.502698504,0.201263974,46,242
5.183225762,0.621602496,-0.308734488,-0.549557175,0.152114715,32,237
5.130182275,0.641317106,-0.211882275,-0.546304793,0.192225569,44,228
5.188110902,0.537781025,-0.324305159,-0.434877878,-0.262864303,35,234
5.936725734,0.326533766,0.004911074,2.375738759,3.437926004,22,469
5.779380404,0.658222896,-0.078431065,-0.074047986,0.265601073,23,240
5.435698541,0.584272661,-0.292657318,-0.501306807,0.143188412,31,233
5.098245883,0.604210409,-0.377671102,-0.518389168,-0.313497758,39,229
4.837318623,0.278956151,-0.611077902,-0.736193588,-0.336753767,22,467
5.822934275,1.229118226,0.271893824,0.12498707,0.501735546,39,237
3.365766407,0.550671515,-0.188760082,-3.255999687,-0.024192794,40,485
4.905038641,-0.425514672,-0.831342326,-1.407471753,2.127238279,16,472
4.787712786,0.0930881,-0.763984256,-0.935769621,-0.528415951,18,489
4.986682951,0.120548234,-0.608373587,-0.836170733,-0.463366911,34,475
5.07178817,0.360543225,-0.574031819,-0.780496783,-0.551206681,39,239
5.113176963,0.26171701,-0.708353255,-0.633076601,-0.316853088,21,239
4.896561765,0.327398581,-0.700880221,-0.685184216,-0.36093361,20,496
4.796591484,0.480854759,-0.616391286,-0.51802362,-0.222963615,22,238
5.468191619,0.735549606,-0.1491859,-0.459295398,-0.242484079,33,483
4.805123393,0.519793956,-0.758759467,-0.902813431,-0.416091395,42,487
4.905334378,0.332461741,-0.602075805,-0.687364382,-0.257757994,33,235
4.508948928,0.327831269,-0.628762801,-0.833214633,-0.272800501,42,233
4.567179625,0.087841501,-0.706997307,-0.883982206,-0.709491442,36,240
4.537549385,0.203198415,-0.688762541,-0.880386493,-0.019878724,37,246
4.725124686,0.552048186,-0.789121247,-0.697445065,-0.379913943,22,472
6.249201986,-0.548086115,-1.129099688,-1.837755011,-0.09186065,16,477
2.556009664,0.358112262,-0.624567593,-1.637892089,1.39624599,23,236
4.645150721,0.059568639,-0.77858211,-1.065558472,-0.756304928,29,239
7.951285178,0.088261252,-0.83756464,-3.55369571,1.206609757,48,248
4.805897926,0.029603433,-0.685266353,-0.850824776,-0.473988689,22,243
2.294059745,-0.016365916,-0.221735566,-2.951914895,2.031049423,40,236
5.018954551,0.306596911,-0.583920654,-0.697387915,-0.603951402,29,480
4.734052203,0.193629294,-0.695825407,-0.790094842,-0.686535415,37,488
3.495609886,0.464554005,-0.521240223,-1.22246388,0.734585224,23,239
5.098996249,0.403316105,-0.426561474,-0.848733408,-0.652083848,37,237
4.91268625,0.343826954,-0.696419361,-0.903141877,-0.344817284,43,240
4.771670802,0.009271517,-0.840292092,-0.736231243,-0.453537149,22,249
5.217379157,0.394782459,-0.484993852,-0.636762504,-0.093916301,32,242
4.846196271,0.348395625,-0.99687334,-0.971547424,-0.202946789,40,244
4.976960129,0.240095774,-0.691765099,-1.074054094,-0.878340274,39,243
4.930386652,0.228141029,-0.814921649,-0.965023845,-0.427265841,44,235
4.985024386,0.097568576,-0.904804278,-0.7827318,-0.401491347,22,235
4.785817604,0.154562659,-0.828350044,-0.728088834,-0.438582822,28,240
5.045059664,0.223723944,-0.692682031,-0.84865458,-0.189982735,36,247
4.926827758,0.204676269,-0.714449269,-0.873117825,-0.337024626,40,240
4.860332562,0.100983843,-0.792909816,-0.919326296,-0.719786173,39,472
5.13237987,0.319259758,-0.560939755,-0.756679796,-0.517963703,37,238
5.13778633,0.225940643,-0.482688202,-0.537354399,-0.150924883,22,479
4.803819626,0.180323318,-0.637463958,-0.779036485,-0.573158953,33,238
5.137649522,0.428071272,-0.494175732,-0.536859173,0.089817192,33,232
5.099736278,0.450485789,-0.29516278,-0.937312954,-0.322536986,40,233
5.549572181,0.745653745,-0.255954654,-0.457011764,0.143748064,58,482
5.224362519,0.333016682,-0.431549864,-0.378350486,-0.061255938,20,235
5.159168008,0.598069629,-0.421589567,-0.478036815,-0.100276495,24,470
4.656132976,-0.085113747,-0.776722558,-0.839911224,0.707464478,39,477
5.121671825,0.431840832,-0.583620393,-0.763519817,-0.227018439,39,238
4.749686692,0.182186191,-0.992124657,-1.082624926,-0.494657838,41,241
4.539688382,-0.044120314,-0.959873544,-0.843038851,-0.527329833,22,460
5.52557517,0.475370845,-0.455403425,-0.671544107,-0.221912133,28,237
5.453922031,0.48239711,-0.350810813,-0.449515981,-0.119176904,27,484
4.73756707,0.153768115,-1.098169473,-0.380495386,0.088281366,27,232
4.226424502,-0.199921882,-1.133852762,-1.285072157,-0.899999247,27,240
4.062560798,-0.142193243,-1.214862118,-1.22150848,-0.826128417,28,241
4.41303532,0.049272727,-0.730207528,-1.01221567,-0.484537101,38,243
4.723318129,0.11141504,-0.838637156,-0.783113894,-0.460899292,25,234
4.576076751,0.199753172,-0.797366665,-0.757537904,-0.502445994,40,239
4.52737534,0.419680662,-0.629821049,-0.736984917,-0.352083633,41,239
6.628576102,0.219555836,-0.714929515,-0.510259579,0.84842938,18,243
4.699273132,0.390988383,-0.577920072,-0.621764369,-0.418466157,37,250
2.866583092,-0.086841165,-1.05951011,-2.897693029,1.061589199,18,244
4.833844682,0.305246193,-0.50858774,-0.620753359,-0.449488092,54,236
4.756408381,0.314619223,-0.761974072,-0.760383912,-0.23367315,47,239
4.781804048,0.21806824,-0.630822411,-0.783361034,-0.252875851,41,239
4.911069012,0.183099814,-0.604380002,-0.662620014,-0.355739986,30,247
